created_at;user_id;problem_id;is_correct;type
2023-04-30 19:39:19.429960;5720;142;0;submit
2023-04-30 19:39:15.645050;5720;142;0;submit
2023-04-30 19:39:11.536968;5720;142;0;submit
2023-04-30 19:38:08.414028;5720;142;0;submit
2023-04-30 19:37:56.358764;5720;142;0;submit
2023-04-30 19:01:26.840167;5720;142;0;submit
2023-04-30 19:54:04.442523;5720;143;1;submit
2023-04-30 19:53:39.159402;5720;143;0;submit
2023-04-30 19:53:34.191511;5720;143;0;submit
2023-04-30 19:53:27.914661;5720;143;0;submit
2023-04-30 19:53:22.275558;5720;143;0;submit
2023-04-30 19:51:36.481041;5720;143;0;submit
2023-04-30 19:51:04.410299;5720;143;0;submit
2023-04-30 19:50:49.836662;5720;143;0;submit
2023-04-30 19:50:16.363586;5720;143;0;submit
2023-04-30 19:49:48.381467;5720;143;0;submit
2023-04-30 19:48:46.368023;5720;143;0;submit
2023-04-30 17:42:51.761289;5720;148;0;submit
2023-04-30 17:29:43.832911;5720;1086;;run
2023-04-30 18:55:11.546337;5828;1007;;run
2023-04-30 18:55:04.242926;5828;1007;0;submit
2023-04-30 18:31:02.233688;5882;835;;run
2023-04-30 18:30:55.099626;5882;835;;run
2023-04-30 18:30:44.883348;5882;835;;run
2023-04-30 18:30:23.919879;5882;835;;run
2023-04-30 18:28:46.238454;5882;835;;run
2023-04-30 18:26:01.129514;5882;835;1;submit
2023-04-30 18:24:07.894729;5882;835;;run
2023-04-30 18:21:10.657843;5882;835;;run
2023-04-30 18:20:50.421587;5882;835;;run
2023-04-30 18:20:33.025179;5882;835;;run
2023-04-30 18:13:03.055815;5882;835;;run
2023-04-30 18:11:58.761376;5882;835;;run
2023-04-30 18:10:53.176490;5882;835;;run
2023-04-30 18:10:23.143468;5882;835;;run
2023-04-30 18:09:31.660461;5882;835;;run
2023-04-30 18:08:05.030021;5882;835;;run
2023-04-30 19:08:07.700638;5882;836;1;submit
2023-04-30 19:07:50.335463;5882;836;0;submit
2023-04-30 19:06:48.355571;5882;836;;run
2023-04-30 19:05:29.709113;5882;836;;run
2023-04-30 19:00:59.333351;5882;836;;run
2023-04-30 18:59:39.349385;5882;836;0;submit
2023-04-30 18:59:27.993539;5882;836;0;submit
2023-04-30 18:49:24.331836;5882;836;;run
2023-04-30 18:49:11.734530;5882;836;;run
2023-04-30 18:48:02.550276;5882;836;;run
2023-04-30 18:47:54.330233;5882;836;;run
2023-04-30 19:19:53.258862;5882;837;1;submit
2023-04-30 19:19:35.714895;5882;837;;run
2023-04-30 19:19:19.741174;5882;837;;run
2023-04-30 20:19:13.330465;5882;839;1;submit
2023-04-30 20:18:49.473998;5882;839;0;submit
2023-04-30 20:18:39.848219;5882;839;;run
2023-04-30 22:06:19.557441;5882;840;1;submit
2023-04-30 21:33:31.351854;5882;840;;run
2023-04-30 20:35:06.962613;5882;840;1;submit
2023-04-30 20:34:42.464943;5882;840;;run
2023-04-30 20:31:29.609894;5882;840;;run
2023-04-30 20:30:51.309447;5882;840;;run
2023-04-30 20:30:39.615045;5882;840;;run
2023-04-30 20:29:51.824450;5882;840;;run
2023-04-30 20:29:30.881356;5882;840;;run
2023-04-30 20:26:19.490649;5882;840;;run
2023-04-30 20:25:42.946950;5882;840;;run
2023-04-30 20:23:50.337524;5882;840;;run
2023-04-30 22:04:52.275004;5882;841;1;submit
2023-04-30 22:04:38.048321;5882;841;;run
2023-04-30 22:02:22.739565;5882;841;0;submit
2023-04-30 22:02:08.262447;5882;841;;run
2023-04-30 22:01:35.179951;5882;841;;run
2023-04-30 22:00:56.879309;5882;841;;run
2023-04-30 22:00:33.809514;5882;841;;run
2023-04-30 21:59:50.306987;5882;841;;run
2023-04-30 21:54:20.710819;5882;841;;run
2023-04-30 21:52:46.396289;5882;841;;run
2023-04-30 21:52:25.743282;5882;841;;run
2023-04-30 21:52:11.873951;5882;841;;run
2023-04-30 21:51:39.756032;5882;841;0;submit
2023-04-30 21:50:49.888619;5882;841;0;submit
2023-04-30 21:48:55.444093;5882;841;0;submit
2023-04-30 21:48:23.871553;5882;841;;run
2023-04-30 21:47:40.279328;5882;841;;run
2023-04-30 21:45:40.105689;5882;841;;run
2023-04-30 21:43:11.637963;5882;841;;run
2023-04-30 21:41:52.202394;5882;841;;run
2023-04-30 21:39:36.757662;5882;841;;run
2023-04-30 21:38:29.224640;5882;841;;run
2023-04-30 21:38:14.166894;5882;841;;run
2023-04-30 21:37:53.128430;5882;841;;run
2023-04-30 21:37:15.294660;5882;841;;run
2023-04-30 21:36:50.654981;5882;841;;run
2023-04-30 21:35:52.983132;5882;841;;run
2023-04-30 21:35:45.805763;5882;841;;run
2023-04-30 21:34:48.057365;5882;841;;run
2023-04-30 21:34:24.484795;5882;841;;run
2023-04-30 21:33:58.249749;5882;841;;run
2023-04-30 21:32:57.408521;5882;841;;run
2023-04-30 21:32:30.897270;5882;841;;run
2023-04-30 21:31:17.417867;5882;841;;run
2023-04-30 21:30:15.911695;5882;841;;run
2023-04-30 21:28:56.464794;5882;841;;run
2023-04-30 21:26:44.572660;5882;841;;run
2023-04-30 21:26:32.633644;5882;841;;run
2023-04-30 21:23:58.459865;5882;841;;run
2023-04-30 21:07:28.785978;5882;841;;run
2023-04-30 21:07:10.613495;5882;841;;run
2023-04-30 22:20:31.051461;5882;842;;run
2023-04-30 22:20:12.395802;5882;842;;run
2023-04-30 22:17:57.611541;5882;842;;run
2023-04-30 22:17:25.697755;5882;842;;run
2023-04-30 18:42:59.866034;5964;870;0;submit
2023-04-30 18:41:50.115844;5964;870;0;submit
2023-04-30 18:40:50.035743;5964;870;;run
2023-04-30 17:36:45.723185;5964;870;;run
2023-04-30 17:36:25.978702;5964;870;;run
2023-04-30 17:36:03.232261;5964;870;;run
2023-04-30 15:36:36.659931;5964;870;;run
2023-04-30 15:36:04.138298;5964;870;0;submit
2023-04-30 15:34:30.819060;5964;870;;run
2023-04-30 18:13:08.810942;5964;877;1;submit
2023-04-30 18:12:55.471945;5964;877;;run
2023-04-30 18:48:11.757986;5964;879;1;submit
2023-04-30 18:47:57.173423;5964;879;;run
2023-04-30 18:49:43.343172;5964;880;1;submit
2023-04-30 18:49:36.495874;5964;880;;run
2023-04-30 18:38:31.823877;5964;1086;;run
2023-04-30 18:37:52.165490;5964;1086;;run
2023-04-30 18:35:27.389757;5964;1086;;run
2023-04-30 18:34:04.465338;5964;1086;;run
2023-04-30 18:32:32.711974;5964;1086;;run
2023-04-30 17:54:36.840244;5964;1086;;run
2023-04-30 17:53:26.359369;5964;1086;;run
2023-04-30 17:52:46.629829;5964;1086;;run
2023-04-30 13:19:32.766524;6087;885;1;submit
2023-04-30 13:19:13.122927;6087;885;;run
2023-04-30 13:18:45.151174;6087;885;;run
2023-04-30 15:38:10.222774;6087;886;1;submit
2023-04-30 15:38:00.007356;6087;886;;run
2023-04-30 17:18:13.981155;6087;887;1;submit
2023-04-30 17:18:01.350929;6087;887;;run
2023-04-30 17:13:32.853196;6087;887;0;submit
2023-04-30 17:13:19.214830;6087;887;;run
2023-04-30 14:35:36.593013;6497;16;1;submit
2023-04-30 13:29:30.495378;6497;135;1;submit
2023-04-30 13:25:56.597142;6497;135;0;submit
2023-04-30 13:37:00.061338;6497;142;1;submit
2023-04-30 13:36:00.747414;6497;142;0;submit
2023-04-30 19:58:22.772148;6557;420;1;submit
2023-04-30 19:51:03.574100;6557;420;;run
2023-04-30 19:50:56.540493;6557;420;;run
2023-04-30 19:50:25.864914;6557;420;;run
2023-04-30 19:50:12.536705;6557;420;;run
2023-04-30 19:49:39.438792;6557;420;;run
2023-04-30 19:49:11.711196;6557;420;;run
2023-04-30 19:47:03.698128;6557;420;;run
2023-04-30 19:46:48.528951;6557;420;;run
2023-04-30 19:45:38.340632;6557;420;;run
2023-04-30 19:44:50.677396;6557;420;;run
2023-04-30 19:44:30.071163;6557;420;;run
2023-04-30 19:44:10.278777;6557;420;;run
2023-04-30 19:43:32.221201;6557;420;;run
2023-04-30 15:58:04.864061;6616;170;1;submit
2023-04-30 15:57:41.059299;6616;170;0;submit
2023-04-30 15:57:21.637040;6616;170;;run
2023-04-30 15:55:23.519428;6616;170;;run
2023-04-30 15:55:11.251353;6616;170;;run
2023-04-30 15:54:55.049037;6616;170;;run
2023-04-30 16:05:36.129004;6616;418;1;submit
2023-04-30 16:05:18.527033;6616;418;;run
2023-04-30 16:05:01.844087;6616;418;;run
2023-04-30 16:04:36.850595;6616;418;;run
2023-04-30 16:24:52.915321;6616;419;1;submit
2023-04-30 16:24:34.858913;6616;419;;run
2023-04-30 16:23:15.672354;6616;419;;run
2023-04-30 16:14:15.692163;6616;419;;run
2023-04-30 16:12:27.245928;6616;419;;run
2023-04-30 16:09:43.573448;6616;419;;run
2023-04-30 16:09:30.658236;6616;419;;run
2023-04-30 16:08:55.572621;6616;419;;run
2023-04-30 16:08:45.567917;6616;419;;run
2023-04-30 16:08:26.253980;6616;419;;run
2023-04-30 16:08:14.512039;6616;419;;run
2023-04-30 16:08:03.983964;6616;419;;run
2023-04-30 16:07:27.542112;6616;419;;run
2023-04-30 16:07:07.275249;6616;419;;run
2023-04-30 17:38:41.171585;6616;420;1;submit
2023-04-30 17:38:07.306424;6616;420;;run
2023-04-30 17:37:52.811419;6616;420;;run
2023-04-30 17:35:14.851739;6616;420;;run
2023-04-30 17:34:28.399613;6616;420;;run
2023-04-30 17:29:50.998964;6616;420;;run
2023-04-30 17:10:17.487669;6616;420;;run
2023-04-30 17:09:26.803004;6616;420;;run
2023-04-30 17:09:06.475793;6616;420;;run
2023-04-30 17:08:48.449143;6616;420;;run
2023-04-30 17:08:35.129404;6616;420;;run
2023-04-30 17:08:17.474543;6616;420;;run
2023-04-30 17:07:47.377513;6616;420;;run
2023-04-30 17:06:00.702925;6616;420;0;submit
2023-04-30 17:05:29.641988;6616;420;;run
2023-04-30 17:05:10.928958;6616;420;;run
2023-04-30 17:04:05.843521;6616;420;;run
2023-04-30 17:03:23.021138;6616;420;;run
2023-04-30 17:02:32.205654;6616;420;;run
2023-04-30 17:02:21.483265;6616;420;;run
2023-04-30 17:00:23.210696;6616;420;;run
2023-04-30 17:00:00.905824;6616;420;;run
2023-04-30 16:59:47.940644;6616;420;;run
2023-04-30 16:59:31.548543;6616;420;;run
2023-04-30 16:57:18.720950;6616;420;;run
2023-04-30 16:57:11.339127;6616;420;;run
2023-04-30 16:56:47.945288;6616;420;;run
2023-04-30 16:56:06.090545;6616;420;;run
2023-04-30 16:55:22.514367;6616;420;;run
2023-04-30 16:55:07.267747;6616;420;;run
2023-04-30 16:54:41.528432;6616;420;;run
2023-04-30 16:54:12.963773;6616;420;;run
2023-04-30 16:52:02.092813;6616;420;;run
2023-04-30 16:51:47.073157;6616;420;;run
2023-04-30 16:50:56.533078;6616;420;;run
2023-04-30 16:50:37.820724;6616;420;;run
2023-04-30 16:49:41.795947;6616;420;;run
2023-04-30 16:49:26.060627;6616;420;;run
2023-04-30 16:44:36.981802;6616;420;;run
2023-04-30 16:41:43.120739;6616;420;;run
2023-04-30 16:41:15.754759;6616;420;;run
2023-04-30 17:52:52.173879;6624;836;1;submit
2023-04-30 17:49:03.647406;6624;836;0;submit
2023-04-30 18:53:45.059671;6624;837;;run
2023-04-30 18:53:38.028586;6624;837;1;submit
2023-04-30 13:09:35.113536;6637;843;1;submit
2023-04-30 13:08:47.275442;6637;843;;run
2023-04-30 13:03:09.703800;6637;843;;run
2023-04-30 17:18:26.666853;6657;151;1;submit
2023-04-30 17:17:17.850453;6657;151;0;submit
2023-04-30 17:09:30.362484;6657;151;0;submit
2023-04-30 16:57:49.282855;6657;152;1;submit
2023-04-30 16:57:26.161061;6657;152;0;submit
2023-04-30 17:04:38.284071;6657;153;1;submit
2023-04-30 17:04:22.734809;6657;153;0;submit
2023-04-30 16:49:52.198945;6657;154;1;submit
2023-04-30 16:44:31.876513;6657;155;1;submit
2023-04-30 16:43:40.594305;6657;155;0;submit
2023-04-30 16:41:26.681201;6657;155;0;submit
2023-04-30 14:32:52.384047;6657;157;;run
2023-04-30 14:31:57.654512;6657;157;1;submit
2023-04-30 14:31:46.497551;6657;157;;run
2023-04-30 16:17:06.313006;6657;159;1;submit
2023-04-30 16:15:17.398360;6657;159;0;submit
2023-04-30 16:14:13.819372;6657;159;0;submit
2023-04-30 16:22:38.600680;6657;160;1;submit
2023-04-30 15:29:07.392282;6657;161;1;submit
2023-04-30 15:10:29.912441;6657;162;1;submit
2023-04-30 15:09:19.646740;6657;162;0;submit
2023-04-30 15:07:47.174466;6657;162;0;submit
2023-04-30 15:59:17.835276;6657;163;1;submit
2023-04-30 15:57:15.037949;6657;163;0;submit
2023-04-30 15:43:38.747921;6657;164;1;submit
2023-04-30 15:50:54.506287;6657;165;1;submit
2023-04-30 16:33:18.231506;6657;166;1;submit
2023-04-30 16:32:52.741196;6657;166;0;submit
2023-04-30 16:32:21.179866;6657;166;;run
2023-04-30 16:31:57.528170;6657;166;;run
2023-04-30 16:31:11.731901;6657;166;0;submit
2023-04-30 16:27:37.937828;6657;166;0;submit
2023-04-30 14:49:46.445930;6657;168;;run
2023-04-30 14:48:33.287427;6657;168;;run
2023-04-30 14:48:09.494960;6657;168;;run
2023-04-30 14:45:43.393253;6657;168;1;submit
2023-04-30 14:45:30.771494;6657;168;0;submit
2023-04-30 15:01:14.636403;6657;169;1;submit
2023-04-30 14:58:13.206557;6657;169;0;submit
2023-04-30 14:56:04.736399;6657;169;0;submit
2023-04-30 14:53:53.423664;6657;169;0;submit
2023-04-30 16:07:47.571574;6657;182;1;submit
2023-04-30 16:07:19.491616;6657;182;0;submit
2023-04-30 15:25:36.090415;6657;187;1;submit
2023-04-30 15:22:42.319581;6657;187;0;submit
2023-04-30 15:22:28.511593;6657;187;0;submit
2023-04-30 14:41:28.865708;6657;188;1;submit
2023-04-30 14:41:19.012952;6657;188;;run
2023-04-30 14:40:52.971151;6657;188;0;submit
2023-04-30 14:40:40.774579;6657;188;;run
2023-04-30 14:40:08.399914;6657;188;;run
2023-04-30 14:38:51.079606;6657;188;0;submit
2023-04-30 14:38:12.477007;6657;188;;run
2023-04-30 18:00:22.839351;6733;148;1;submit
2023-04-30 13:49:24.649735;6740;50;1;submit
2023-04-30 13:48:38.718367;6740;50;0;submit
2023-04-30 13:37:57.752058;6740;50;0;submit
2023-04-30 13:48:28.571177;6740;52;1;submit
2023-04-30 13:47:53.319647;6740;52;0;submit
2023-04-30 17:50:12.637737;6804;812;0;submit
2023-04-30 17:46:04.318404;6804;812;0;submit
2023-04-30 17:45:01.775544;6804;812;;run
2023-04-30 17:38:20.866973;6804;812;0;submit
2023-04-30 15:18:33.553133;6857;1163;1;submit
2023-04-30 15:18:19.471598;6857;1163;;run
2023-04-30 15:18:06.300774;6857;1163;1;submit
2023-04-30 15:15:32.711390;6857;1163;0;submit
2023-04-30 15:26:43.334799;6857;1164;0;submit
2023-04-30 15:25:33.718568;6857;1164;0;submit
2023-04-30 15:19:45.355442;6857;1164;0;submit
2023-04-30 15:31:22.717036;6857;1165;0;submit
2023-04-30 15:31:03.881760;6857;1165;0;submit
2023-04-30 15:28:44.615888;6857;1167;0;submit
2023-04-30 18:46:56.795541;6894;94;;run
2023-04-30 18:45:37.187104;6894;94;;run
2023-04-30 18:45:13.747813;6894;94;;run
2023-04-30 18:17:07.364536;6894;94;;run
2023-04-30 18:16:12.105682;6894;94;;run
2023-04-30 18:16:01.296460;6894;94;;run
2023-04-30 18:15:42.880681;6894;94;;run
2023-04-30 18:15:04.525742;6894;94;;run
2023-04-30 18:14:41.633959;6894;94;;run
2023-04-30 18:14:30.040549;6894;94;;run
2023-04-30 18:14:12.534851;6894;94;;run
2023-04-30 18:13:54.188131;6894;94;;run
2023-04-30 18:13:36.390123;6894;94;;run
2023-04-30 18:13:19.866632;6894;94;;run
2023-04-30 18:13:06.036151;6894;94;;run
2023-04-30 18:12:48.967083;6894;94;;run
2023-04-30 18:12:40.274643;6894;94;;run
2023-04-30 18:12:24.710610;6894;94;;run
2023-04-30 18:12:11.572902;6894;94;;run
2023-04-30 18:11:46.193452;6894;94;;run
2023-04-30 18:10:20.491697;6894;94;;run
2023-04-30 18:09:48.164060;6894;94;;run
2023-04-30 18:09:33.657434;6894;94;;run
2023-04-30 17:42:39.660939;6894;98;;run
2023-04-30 17:41:44.448704;6894;98;;run
2023-04-30 17:39:55.532464;6894;98;;run
2023-04-30 17:39:23.705354;6894;98;;run
2023-04-30 17:38:15.383831;6894;98;;run
2023-04-30 16:49:53.289479;6894;98;;run
2023-04-30 16:49:33.941655;6894;98;;run
2023-04-30 16:49:17.213099;6894;98;;run
2023-04-30 16:49:02.852546;6894;98;;run
2023-04-30 16:47:19.888250;6894;98;;run
2023-04-30 17:50:02.185483;6894;102;1;submit
2023-04-30 17:49:41.291678;6894;102;0;submit
2023-04-30 17:07:34.314304;6894;102;0;submit
2023-04-30 17:06:35.142347;6894;102;0;submit
2023-04-30 17:05:23.439192;6894;102;0;submit
2023-04-30 17:05:15.287345;6894;102;;run
2023-04-30 17:03:32.305041;6894;103;1;submit
2023-04-30 17:03:24.723242;6894;103;;run
2023-04-30 17:02:58.079734;6894;103;0;submit
2023-04-30 16:26:09.197077;6899;900;1;submit
2023-04-30 16:21:41.928273;6899;900;0;submit
2023-04-30 16:21:23.813522;6899;900;;run
2023-04-30 16:21:01.985146;6899;900;;run
2023-04-30 16:20:39.169763;6899;900;;run
2023-04-30 16:16:28.600344;6899;900;0;submit
2023-04-30 16:15:06.726797;6899;900;0;submit
2023-04-30 16:14:56.150103;6899;900;;run
2023-04-30 16:34:58.819950;6899;901;1;submit
2023-04-30 16:33:33.916990;6899;901;0;submit
2023-04-30 20:26:13.290809;7065;833;1;submit
2023-04-30 20:25:59.692669;7065;833;;run
2023-04-30 18:15:30.611370;7065;834;1;submit
2023-04-30 18:13:52.282050;7065;834;;run
2023-04-30 18:10:17.532018;7065;834;;run
2023-04-30 18:09:28.825923;7065;834;;run
2023-04-30 18:09:17.591700;7065;834;;run
2023-04-30 18:08:44.780517;7065;834;;run
2023-04-30 18:03:53.864889;7065;834;;run
2023-04-30 18:02:59.651062;7065;834;;run
2023-04-30 18:02:46.341747;7065;834;;run
2023-04-30 18:50:35.990864;7065;839;1;submit
2023-04-30 18:50:09.818203;7065;839;;run
2023-04-30 18:33:42.460491;7065;839;;run
2023-04-30 18:32:41.801379;7065;839;;run
2023-04-30 18:32:09.803880;7065;839;0;submit
2023-04-30 18:31:58.688655;7065;839;;run
2023-04-30 18:30:16.708619;7065;839;;run
2023-04-30 18:29:04.042836;7065;839;0;submit
2023-04-30 18:27:31.418514;7065;839;;run
2023-04-30 18:26:55.349934;7065;839;;run
2023-04-30 18:26:27.996252;7065;839;;run
2023-04-30 18:26:17.266752;7065;839;;run
2023-04-30 18:55:05.656705;7065;840;1;submit
2023-04-30 18:54:51.037516;7065;840;;run
2023-04-30 18:54:19.092893;7065;840;;run
2023-04-30 20:29:50.316690;7065;841;1;submit
2023-04-30 20:16:01.464924;7065;841;0;submit
2023-04-30 20:15:38.240636;7065;841;;run
2023-04-30 20:15:14.105070;7065;841;;run
2023-04-30 20:13:10.825008;7065;841;;run
2023-04-30 19:58:56.557424;7065;841;;run
2023-04-30 19:57:42.356659;7065;841;;run
2023-04-30 19:57:28.203249;7065;841;;run
2023-04-30 19:56:49.976435;7065;841;;run
2023-04-30 19:56:29.108425;7065;841;;run
2023-04-30 19:56:12.681056;7065;841;;run
2023-04-30 19:53:19.760267;7065;841;;run
2023-04-30 19:52:52.918636;7065;841;;run
2023-04-30 19:50:00.269790;7065;841;;run
2023-04-30 19:49:29.648878;7065;841;;run
2023-04-30 19:49:13.037270;7065;841;;run
2023-04-30 20:32:07.086178;7065;842;1;submit
2023-04-30 13:30:20.831770;7065;909;0;submit
2023-04-30 13:27:38.356327;7065;909;;run
2023-04-30 13:26:54.914541;7065;909;;run
2023-04-30 13:26:06.388293;7065;909;;run
2023-04-30 20:23:03.498997;7065;1086;0;submit
2023-04-30 20:22:11.919088;7065;1086;0;submit
2023-04-30 20:21:39.896450;7065;1086;0;submit
2023-04-30 14:23:51.046233;7211;857;1;submit
2023-04-30 14:23:34.698790;7211;857;;run
2023-04-30 14:16:29.674165;7211;864;1;submit
2023-04-30 14:16:01.607083;7211;864;;run
2023-04-30 14:13:08.057279;7211;864;;run
2023-04-30 14:12:40.183698;7211;864;;run
2023-04-30 14:12:13.960361;7211;864;;run
2023-04-30 14:27:40.598283;7211;866;1;submit
2023-04-30 14:27:21.009969;7211;866;;run
2023-04-30 14:51:48.534261;7211;867;1;submit
2023-04-30 14:51:23.102201;7211;867;;run
2023-04-30 14:50:28.591448;7211;867;;run
2023-04-30 14:50:00.232519;7211;867;;run
2023-04-30 14:45:07.213956;7211;867;;run
2023-04-30 14:43:09.671489;7211;867;;run
2023-04-30 14:04:16.053966;7211;1206;1;submit
2023-04-30 14:04:03.625432;7211;1206;;run
2023-04-30 14:03:50.909836;7211;1206;;run
2023-04-30 22:07:46.477644;7276;17;1;submit
2023-04-30 22:57:58.042471;7276;33;1;submit
2023-04-30 22:41:57.112080;7276;36;1;submit
2023-04-30 22:19:05.277946;7276;131;1;submit
2023-04-30 22:11:31.553374;7276;132;1;submit
2023-04-30 22:38:23.877743;7276;133;1;submit
2023-04-30 22:22:57.337093;7276;135;1;submit
2023-04-30 22:30:37.786961;7276;142;1;submit
2023-04-30 22:30:14.603497;7276;142;0;submit
2023-04-30 22:48:32.414459;7276;143;1;submit
2023-04-30 18:21:21.442816;7341;1041;1;submit
2023-04-30 18:19:24.591137;7341;1041;0;submit
2023-04-30 18:11:16.183751;7341;1041;0;submit
2023-04-30 18:11:00.243304;7341;1041;0;submit
2023-04-30 14:41:13.699781;7342;1150;0;submit
2023-04-30 14:40:59.579068;7342;1150;0;submit
2023-04-30 14:39:53.123263;7342;1150;0;submit
2023-04-30 14:38:51.094820;7342;1150;0;submit
2023-04-30 14:38:17.110325;7342;1150;;run
2023-04-30 14:37:59.032029;7342;1150;;run
2023-04-30 14:37:19.120186;7342;1150;;run
2023-04-30 14:36:12.971266;7342;1150;;run
2023-04-30 14:36:00.126680;7342;1150;;run
2023-04-30 14:33:44.726052;7342;1150;;run
2023-04-30 14:33:26.900259;7342;1150;;run
2023-04-30 14:33:06.783452;7342;1150;;run
2023-04-30 14:32:11.864916;7342;1150;;run
2023-04-30 14:30:28.863774;7342;1150;;run
2023-04-30 14:30:08.205682;7342;1150;;run
2023-04-30 14:29:20.813071;7342;1150;;run
2023-04-30 14:28:32.661576;7342;1150;;run
2023-04-30 14:28:12.835815;7342;1150;;run
2023-04-30 14:27:21.394804;7342;1150;;run
2023-04-30 14:27:04.313544;7342;1150;;run
2023-04-30 14:26:40.413395;7342;1150;;run
2023-04-30 14:25:36.997110;7342;1150;;run
2023-04-30 14:24:43.280376;7342;1150;;run
2023-04-30 14:22:32.352146;7342;1150;;run
2023-04-30 14:21:32.303601;7342;1150;;run
2023-04-30 14:21:10.935189;7342;1150;;run
2023-04-30 14:16:56.721900;7342;1150;;run
2023-04-30 14:15:28.022842;7342;1150;;run
2023-04-30 14:15:01.015557;7342;1150;;run
2023-04-30 14:14:34.322258;7342;1150;;run
2023-04-30 14:14:08.251216;7342;1150;;run
2023-04-30 14:13:44.674688;7342;1150;;run
2023-04-30 14:13:23.445252;7342;1150;;run
2023-04-30 14:11:46.155487;7342;1150;;run
2023-04-30 14:10:38.530218;7342;1150;;run
2023-04-30 14:09:06.157171;7342;1150;;run
2023-04-30 14:06:20.128441;7342;1150;;run
2023-04-30 17:20:07.054165;7342;1151;1;submit
2023-04-30 17:18:52.561518;7342;1151;;run
2023-04-30 17:18:41.183016;7342;1151;;run
2023-04-30 17:18:18.673024;7342;1151;;run
2023-04-30 17:17:57.058096;7342;1151;;run
2023-04-30 17:17:46.222475;7342;1151;;run
2023-04-30 17:21:30.372610;7342;1152;1;submit
2023-04-30 17:21:13.552267;7342;1152;;run
2023-04-30 17:41:57.222138;7342;1153;;run
2023-04-30 17:41:24.914375;7342;1153;;run
2023-04-30 17:40:44.336657;7342;1153;;run
2023-04-30 17:40:24.264176;7342;1153;;run
2023-04-30 17:39:58.088581;7342;1153;;run
2023-04-30 17:39:24.375614;7342;1153;;run
2023-04-30 17:39:06.693208;7342;1153;;run
2023-04-30 17:32:52.813674;7342;1153;;run
2023-04-30 18:43:28.714989;7516;865;1;submit
2023-04-30 18:51:20.066398;7516;867;1;submit
2023-04-30 18:50:09.596199;7516;867;0;submit
2023-04-30 18:47:32.477477;7516;867;0;submit
2023-04-30 14:39:31.960100;7590;873;1;submit
2023-04-30 19:00:46.076800;7590;876;1;submit
2023-04-30 18:41:59.390611;7590;876;0;submit
2023-04-30 18:32:37.652010;7590;876;0;submit
2023-04-30 18:24:24.768069;7590;876;0;submit
2023-04-30 18:24:07.047186;7590;876;;run
2023-04-30 18:23:26.512249;7590;876;;run
2023-04-30 18:22:05.845362;7590;876;0;submit
2023-04-30 18:18:21.393600;7590;876;;run
2023-04-30 18:16:42.530899;7590;876;;run
2023-04-30 18:16:26.580317;7590;876;;run
2023-04-30 18:11:14.242967;7590;876;;run
2023-04-30 18:06:28.649693;7590;876;;run
2023-04-30 18:02:48.412126;7590;876;;run
2023-04-30 17:53:26.507344;7590;876;;run
2023-04-30 17:43:46.491778;7590;876;;run
2023-04-30 17:37:48.738358;7590;876;;run
2023-04-30 19:50:36.983806;7590;882;1;submit
2023-04-30 19:27:02.697205;7590;1086;;run
2023-04-30 19:26:41.769251;7590;1086;;run
2023-04-30 19:22:05.490013;7590;1086;;run
2023-04-30 19:21:49.139983;7590;1086;;run
2023-04-30 19:21:29.426889;7590;1086;;run
2023-04-30 19:21:09.419392;7590;1086;;run
2023-04-30 19:15:16.055127;7590;1086;;run
2023-04-30 19:15:05.984571;7590;1086;;run
2023-04-30 19:14:33.022632;7590;1086;;run
2023-04-30 19:12:30.657615;7590;1086;;run
2023-04-30 19:12:01.783587;7590;1086;;run
2023-04-30 19:11:29.700200;7590;1086;;run
2023-04-30 19:11:10.658860;7590;1086;;run
2023-04-30 19:10:46.004877;7590;1086;;run
2023-04-30 19:10:27.827001;7590;1086;;run
2023-04-30 19:09:49.968153;7590;1086;;run
2023-04-30 16:56:11.658266;7590;1086;;run
2023-04-30 16:55:40.256995;7590;1086;;run
2023-04-30 16:53:58.072240;7590;1086;;run
2023-04-30 16:52:23.426338;7590;1086;;run
2023-04-30 16:52:11.082080;7590;1086;;run
2023-04-30 16:51:34.516224;7590;1086;;run
2023-04-30 16:43:12.302752;7590;1086;;run
2023-04-30 16:42:19.369725;7590;1086;;run
2023-04-30 16:40:50.611855;7590;1086;;run
2023-04-30 16:39:47.065201;7590;1086;;run
2023-04-30 16:39:21.791100;7590;1086;;run
2023-04-30 16:36:49.557664;7590;1086;;run
2023-04-30 16:36:17.835054;7590;1086;;run
2023-04-30 16:36:12.164037;7590;1086;;run
2023-04-30 16:35:53.611279;7590;1086;;run
2023-04-30 16:35:29.647541;7590;1086;;run
2023-04-30 16:33:25.474818;7590;1086;;run
2023-04-30 16:33:00.899237;7590;1086;;run
2023-04-30 13:32:33.939051;7651;1086;;run
2023-04-30 13:32:24.478817;7651;1086;;run
2023-04-30 13:32:15.130733;7651;1086;;run
2023-04-30 13:31:02.058059;7651;1086;;run
2023-04-30 13:30:50.161783;7651;1086;;run
2023-04-30 13:30:33.318455;7651;1086;;run
2023-04-30 13:28:44.952696;7651;1086;;run
2023-04-30 13:15:39.310643;7651;1086;;run
2023-04-30 13:13:40.047157;7651;1086;;run
2023-04-30 13:12:42.144434;7651;1086;;run
2023-04-30 13:09:48.484204;7651;1086;;run
